key,student_geoid_hashed,student_state,nearest_campus_id,nearest_campus_hashed_geoid,nearest_campus_state,nearest_campus_distance
1472,a21377,IL,16,a22078,IL,11.1211
3974,a42591,NJ,2,a42598,NJ,14.115
5108,a57619,PA,7,a57195,PA,29.2139
1498,a21438,IL,16,a22078,IL,11.1211
2401,a29936,MD,15,a30451,MD,22.607
755,a13251,CT,66,a13186,CT,49.2057
1322,a19533,GA,40,a18790,GA,45.353
702,a13183,CT,66,a13186,CT,49.2057
5221,a58012,PA,5,a58089,PA,35.3072
5910,a63421,TX,11,a66091,TX,49.3194
1241,a19123,GA,40,a18790,GA,45.353
5230,a58024,PA,5,a58089,PA,35.3072
2705,a30731,MD,15,a30451,MD,22.607
2644,a30606,MD,15,a30451,MD,22.607
2451,a30067,MD,15,a30451,MD,22.607
2235,a25045,IN,4,a24882,IN,49.0342
1089,a18518,GA,40,a18790,GA,45.353
693,a13174,CT,66,a13186,CT,49.2057
3779,a42264,NJ,2,a42598,NJ,14.115
2318,a25372,IN,4,a24882,IN,49.0342
4404,a44974,NY,2,a42598,NJ,14.115
139,a11802,CO,30,a12127,CO,2.71135
1798,a22250,IL,16,a22078,IL,11.1211
218,a11923,CO,30,a12127,CO,2.71135
3826,a42375,NJ,14,a40859,NJ,36.6716
548,a12952,CT,14,a40859,NJ,36.6716
6004,a65992,TX,11,a66091,TX,49.3194
4299,a44609,NY,18,a46880,NY,22.6004
6089,a66115,TX,11,a66091,TX,49.3194
4925,a47622,NY,18,a46880,NY,22.6004
84,a11710,CO,30,a12127,CO,2.71135
4973,a47942,NY,14,a40859,NJ,36.6716
710,a13191,CT,66,a13186,CT,49.2057
5751,a63028,TX,11,a66091,TX,49.3194
4633,a46330,NY,58,a13035,CT,27.775
852,a13396,CT,58,a13035,CT,27.775
1812,a22287,IL,16,a22078,IL,11.1211
921,a13504,CT,66,a13186,CT,49.2057
3647,a42012,NJ,2,a42598,NJ,14.115
3364,a41561,NJ,2,a42598,NJ,14.115
1615,a21765,IL,16,a22078,IL,11.1211
4031,a42656,NJ,2,a42598,NJ,14.115
3848,a42399,NJ,14,a40859,NJ,36.6716
5923,a65058,TX,11,a66091,TX,49.3194
1778,a22197,IL,16,a22078,IL,11.1211
5389,a60449,TN,17,a60354,TN,48.4827
5805,a63106,TX,11,a66091,TX,49.3194
3339,a41524,GM,2,a42598,NJ,14.115
2936,a31689,MA,66,a13186,CT,49.2057
2032,a24527,IN,4,a24882,IN,49.0342
5219,a58006,PA,5,a58089,PA,35.3072
326,a12107,CO,30,a12127,CO,2.71135
6203,a68504,VA,15,a30451,MD,22.607
4943,a47885,NY,18,a46880,NY,22.6004
4038,a42664,NJ,2,a42598,NJ,14.115
1182,a18844,GA,40,a18790,GA,45.353
1559,a21640,IL,16,a22078,IL,11.1211
706,a13187,CT,66,a13186,CT,49.2057
5372,a60408,TN,17,a60354,TN,48.4827
1391,a21132,IL,16,a22078,IL,11.1211
1699,a22053,IL,16,a22078,IL,11.1211
4393,a44956,NY,2,a42598,NJ,14.115
595,a13049,CT,58,a13035,CT,27.775
4771,a46963,NY,18,a46880,NY,22.6004
3491,a41805,NJ,67,a41808,NJ,33.1584
363,a12158,CO,30,a12127,CO,2.71135
3368,a41565,NJ,2,a42598,NJ,14.115
3591,a41927,NJ,2,a42598,NJ,14.115
998,a13642,CT,66,a13186,CT,49.2057
985,a13616,CT,57,a13101,CT,45.6509
5649,a62805,TX,11,a66091,TX,49.3194
6179,a66870,TX,11,a66091,TX,49.3194
4676,a46550,NY,18,a46880,NY,22.6004
1854,a22471,IL,16,a22078,IL,11.1211
761,a13259,CT,57,a13101,CT,45.6509
4728,a46747,NY,18,a46880,NY,22.6004
56,a11679,CO,30,a12127,CO,2.71135
875,a13439,CT,58,a13035,CT,27.775
824,a13357,CT,57,a13101,CT,45.6509
2389,a29918,MD,15,a30451,MD,22.607
1627,a21824,IL,16,a22078,IL,11.1211
2801,a30872,MD,15,a30451,MD,22.607
3411,a41627,NJ,67,a41808,NJ,33.1584
1048,a13921,DC,15,a30451,MD,22.607
3167,a41255,NJ,2,a42598,NJ,14.115
2818,a30896,MD,15,a30451,MD,22.607
4758,a46894,NY,18,a46880,NY,22.6004
4362,a44895,NY,67,a41808,NJ,33.1584
13,a11634,CO,30,a12127,CO,2.71135
3506,a41826,NJ,67,a41808,NJ,33.1584
1097,a18644,GA,40,a18790,GA,45.353
1629,a21831,IL,16,a22078,IL,11.1211
5901,a63407,TX,11,a66091,TX,49.3194
1098,a18645,GA,40,a18790,GA,45.353
3646,a42011,NJ,2,a42598,NJ,14.115
5345,a60363,TN,17,a60354,TN,48.4827
1090,a18627,GA,40,a18790,GA,45.353
5003,a48065,NY,14,a40859,NJ,36.6716
5553,a61626,TN,17,a60354,TN,48.4827
1460,a21353,IL,16,a22078,IL,11.1211
3320,a41443,NJ,2,a42598,NJ,14.115
2572,a30455,MD,15,a30451,MD,22.607
3519,a41842,NJ,67,a41808,NJ,33.1584
920,a13503,CT,58,a13035,CT,27.775
4415,a44994,NY,2,a42598,NJ,14.115
2868,a31158,MD,15,a30451,MD,22.607
174,a11847,CO,30,a12127,CO,2.71135
2251,a25065,IN,4,a24882,IN,49.0342
3889,a42477,NJ,2,a42598,NJ,14.115
4556,a45826,NY,2,a42598,NJ,14.115
4892,a47208,NY,14,a40859,NJ,36.6716
6183,a67982,VA,15,a30451,MD,22.607
6088,a66114,TX,11,a66091,TX,49.3194
2010,a24490,IN,4,a24882,IN,49.0342
5831,a63171,TX,11,a66091,TX,49.3194
2162,a24946,IN,4,a24882,IN,49.0342
598,a13055,CT,58,a13035,CT,27.775
383,a12185,CO,30,a12127,CO,2.71135
2246,a25060,IN,4,a24882,IN,49.0342
297,a12070,CO,30,a12127,CO,2.71135
4226,a43915,NY,14,a40859,NJ,36.6716
4924,a47577,NY,18,a46880,NY,22.6004
4445,a45048,NY,18,a46880,NY,22.6004
5222,a58015,PA,5,a58089,PA,35.3072
2517,a30308,MD,15,a30451,MD,22.607
1822,a22315,IL,16,a22078,IL,11.1211
3903,a42494,NJ,67,a41808,NJ,33.1584
3416,a41634,NJ,14,a40859,NJ,36.6716
3987,a42604,NJ,2,a42598,NJ,14.115
2425,a29986,MD,15,a30451,MD,22.607
5190,a57942,PA,5,a58089,PA,35.3072
2920,a31662,MA,66,a13186,CT,49.2057
2658,a30633,MD,15,a30451,MD,22.607
5766,a63047,TX,11,a66091,TX,49.3194
282,a12047,CO,30,a12127,CO,2.71135
4751,a46878,NY,18,a46880,NY,22.6004
5669,a62846,TX,11,a66091,TX,49.3194
845,a13386,CT,66,a13186,CT,49.2057
2674,a30689,MD,15,a30451,MD,22.607
3500,a41819,NJ,2,a42598,NJ,14.115
5919,a64899,TX,11,a66091,TX,49.3194
3352,a41547,NJ,2,a42598,NJ,14.115
2342,a29844,MD,15,a30451,MD,22.607
5419,a60726,TN,17,a60354,TN,48.4827
486,a12590,CO,30,a12127,CO,2.71135
3110,a40917,NJ,14,a40859,NJ,36.6716
2739,a30787,MD,15,a30451,MD,22.607
2110,a24872,IN,4,a24882,IN,49.0342
3244,a41340,NJ,2,a42598,NJ,14.115
1843,a22387,IL,16,a22078,IL,11.1211
5747,a63020,TX,11,a66091,TX,49.3194
2795,a30864,MD,15,a30451,MD,22.607
4802,a47090,NY,2,a42598,NJ,14.115
4918,a47532,NY,18,a46880,NY,22.6004
3594,a41931,NJ,67,a41808,NJ,33.1584
2147,a24923,IN,4,a24882,IN,49.0342
91,a11724,CO,30,a12127,CO,2.71135
1175,a18832,GA,40,a18790,GA,45.353
219,a11925,CO,30,a12127,CO,2.71135
5268,a58072,PA,5,a58089,PA,35.3072
5220,a58010,PA,5,a58089,PA,35.3072
1421,a21287,IL,16,a22078,IL,11.1211
1262,a19290,GA,40,a18790,GA,45.353
5397,a60470,TN,17,a60354,TN,48.4827
364,a12159,CO,30,a12127,CO,2.71135
2286,a25148,IN,4,a24882,IN,49.0342
1910,a22898,IL,16,a22078,IL,11.1211
3344,a41532,NJ,2,a42598,NJ,14.115
1954,a23858,IL,16,a22078,IL,11.1211
1612,a21754,IL,16,a22078,IL,11.1211
50,a11673,CO,30,a12127,CO,2.71135
5672,a62851,TX,11,a66091,TX,49.3194
2704,a30730,MD,15,a30451,MD,22.607
2903,a31641,MA,66,a13186,CT,49.2057
3281,a41383,NJ,2,a42598,NJ,14.115
1853,a22470,IL,16,a22078,IL,11.1211
4727,a46736,NY,18,a46880,NY,22.6004
4534,a45741,NY,18,a46880,NY,22.6004
3102,a40905,NJ,14,a40859,NJ,36.6716
4493,a45465,NY,18,a46880,NY,22.6004
654,a13131,CT,57,a13101,CT,45.6509
5075,a57190,PA,5,a58089,PA,35.3072
735,a13228,CT,66,a13186,CT,49.2057
2924,a31669,MA,66,a13186,CT,49.2057
4661,a46460,NY,18,a46880,NY,22.6004
2117,a24882,IN,4,a24882,IN,49.0342
4515,a45601,NY,67,a41808,NJ,33.1584
1664,a21954,IL,16,a22078,IL,11.1211
3006,a40785,NJ,14,a40859,NJ,36.6716
4322,a44725,NY,18,a46880,NY,22.6004
697,a13178,CT,66,a13186,CT,49.2057
1053,a13956,DC,15,a30451,MD,22.607
2560,a30440,MD,15,a30451,MD,22.607
2729,a30770,MD,15,a30451,MD,22.607
1204,a19000,GA,40,a18790,GA,45.353
1107,a18694,GA,40,a18790,GA,45.353
2309,a25263,IN,4,a24882,IN,49.0342
2642,a30603,MD,15,a30451,MD,22.607
5339,a60355,TN,17,a60354,TN,48.4827
949,a13554,CT,57,a13101,CT,45.6509
453,a12463,CO,30,a12127,CO,2.71135
3912,a42504,NJ,67,a41808,NJ,33.1584
2586,a30479,MD,15,a30451,MD,22.607
4115,a43395,NY,2,a42598,NJ,14.115
170,a11839,CO,30,a12127,CO,2.71135
806,a13327,CT,66,a13186,CT,49.2057
5899,a63404,TX,11,a66091,TX,49.3194
2889,a31300,MA,66,a13186,CT,49.2057
3294,a41404,NJ,2,a42598,NJ,14.115
3714,a42133,NJ,2,a42598,NJ,14.115
4086,a43343,NY,18,a46880,NY,22.6004
1754,a22139,IL,16,a22078,IL,11.1211
464,a12484,CO,30,a12127,CO,2.71135
904,a13484,CT,57,a13101,CT,45.6509
3136,a40979,NJ,5,a58089,PA,35.3072
5942,a65095,TX,11,a66091,TX,49.3194
1575,a21671,IL,16,a22078,IL,11.1211
181,a11856,CO,30,a12127,CO,2.71135
5784,a63070,TX,11,a66091,TX,49.3194
3990,a42607,NJ,2,a42598,NJ,14.115
3000,a40775,NJ,14,a40859,NJ,36.6716
5763,a63043,TX,11,a66091,TX,49.3194
1405,a21255,IL,16,a22078,IL,11.1211
4104,a43373,NY,18,a46880,NY,22.6004
3563,a41891,NJ,2,a42598,NJ,14.115
1782,a22218,IL,16,a22078,IL,11.1211
3402,a41617,NJ,2,a42598,NJ,14.115
2896,a31631,MA,66,a13186,CT,49.2057
1293,a19404,GA,40,a18790,GA,45.353
5768,a63049,TX,11,a66091,TX,49.3194
2968,a31760,MA,66,a13186,CT,49.2057
1259,a19272,GA,40,a18790,GA,45.353
2772,a30834,MD,15,a30451,MD,22.607
3191,a41284,NJ,2,a42598,NJ,14.115
4026,a42648,NJ,2,a42598,NJ,14.115
3559,a41884,NJ,2,a42598,NJ,14.115
131,a11792,CO,30,a12127,CO,2.71135
301,a12074,CO,30,a12127,CO,2.71135
2915,a31656,MA,66,a13186,CT,49.2057
525,a12892,CT,58,a13035,CT,27.775
5479,a61117,TN,17,a60354,TN,48.4827
1611,a21746,IL,16,a22078,IL,11.1211
2470,a30136,MD,15,a30451,MD,22.607
3131,a40964,NJ,5,a58089,PA,35.3072
4834,a47131,NY,2,a42598,NJ,14.115
5094,a57509,PA,5,a58089,PA,35.3072
696,a13177,CT,66,a13186,CT,49.2057
4417,a44997,NY,2,a42598,NJ,14.115
588,a13036,CT,58,a13035,CT,27.775
5695,a62920,TX,11,a66091,TX,49.3194
5599,a62566,TX,11,a66091,TX,49.3194
2635,a30588,MD,15,a30451,MD,22.607
2683,a30700,MD,15,a30451,MD,22.607
2769,a30831,MD,15,a30451,MD,22.607
1874,a22580,IL,16,a22078,IL,11.1211
3492,a41806,NJ,2,a42598,NJ,14.115
2869,a31175,MD,15,a30451,MD,22.607
5780,a63065,TX,11,a66091,TX,49.3194
2078,a24643,IN,4,a24882,IN,49.0342
3991,a42608,NJ,2,a42598,NJ,14.115
5315,a60267,TN,17,a60354,TN,48.4827
2282,a25098,IN,4,a24882,IN,49.0342
5670,a62848,TX,11,a66091,TX,49.3194
611,a13083,CT,57,a13101,CT,45.6509
3864,a42418,NJ,14,a40859,NJ,36.6716
1795,a22247,IL,16,a22078,IL,11.1211
1519,a21538,IL,16,a22078,IL,11.1211
829,a13363,CT,66,a13186,CT,49.2057
4324,a44727,NY,2,a42598,NJ,14.115
558,a12983,CT,58,a13035,CT,27.775
3403,a41619,NJ,2,a42598,NJ,14.115
3107,a40913,NJ,14,a40859,NJ,36.6716
4933,a47803,NY,14,a40859,NJ,36.6716
4842,a47144,NY,67,a41808,NJ,33.1584
2515,a30300,MD,15,a30451,MD,22.607
3464,a41736,NJ,67,a41808,NJ,33.1584
4024,a42643,NJ,2,a42598,NJ,14.115
300,a12073,CO,30,a12127,CO,2.71135
5433,a60997,TN,17,a60354,TN,48.4827
5774,a63058,GM,11,a66091,TX,49.3194
5328,a60338,TN,17,a60354,TN,48.4827
4564,a45854,NY,18,a46880,NY,22.6004
4242,a44330,NY,2,a42598,NJ,14.115
5601,a62586,TX,11,a66091,TX,49.3194
3709,a42123,NJ,2,a42598,NJ,14.115
5679,a62863,TX,11,a66091,TX,49.3194
5644,a62795,TX,11,a66091,TX,49.3194
488,a12600,CO,30,a12127,CO,2.71135
4149,a43473,NY,2,a42598,NJ,14.115
3268,a41366,NJ,2,a42598,NJ,14.115
3914,a42507,NJ,67,a41808,NJ,33.1584
2267,a25083,IN,4,a24882,IN,49.0342
497,a12820,CO,30,a12127,CO,2.71135
4541,a45779,NY,18,a46880,NY,22.6004
899,a13479,CT,57,a13101,CT,45.6509
179,a11854,CO,30,a12127,CO,2.71135
965,a13584,CT,66,a13186,CT,49.2057
3252,a41349,NJ,2,a42598,NJ,14.115
1480,a21403,IL,16,a22078,IL,11.1211
257,a12005,CO,30,a12127,CO,2.71135
1380,a21107,IL,16,a22078,IL,11.1211
3587,a41920,NJ,67,a41808,NJ,33.1584
2081,a24717,IN,16,a22078,IL,11.1211
258,a12006,CO,30,a12127,CO,2.71135
2252,a25066,IN,4,a24882,IN,49.0342
1983,a24222,IN,4,a24882,IN,49.0342
4969,a47933,NY,18,a46880,NY,22.6004
2188,a24976,IN,4,a24882,IN,49.0342
930,a13526,CT,66,a13186,CT,49.2057
1737,a22098,IL,16,a22078,IL,11.1211
4494,a45466,NY,18,a46880,NY,22.6004
1124,a18730,GA,40,a18790,GA,45.353
6022,a66023,TX,11,a66091,TX,49.3194
5581,a62507,TX,11,a66091,TX,49.3194
5633,a62752,TX,11,a66091,TX,49.3194
188,a11865,CO,30,a12127,CO,2.71135
870,a13430,CT,58,a13035,CT,27.775
2669,a30679,MD,15,a30451,MD,22.607
4361,a44891,NY,18,a46880,NY,22.6004
2532,a30364,MD,15,a30451,MD,22.607
765,a13264,CT,66,a13186,CT,49.2057
68,a11691,CO,30,a12127,CO,2.71135
4996,a48024,NY,14,a40859,NJ,36.6716
5983,a65939,TX,11,a66091,TX,49.3194
4032,a42657,NJ,2,a42598,NJ,14.115
3360,a41556,NJ,2,a42598,NJ,14.115
5537,a61600,TN,17,a60354,TN,48.4827
5666,a62843,TX,11,a66091,TX,49.3194
1437,a21318,IL,16,a22078,IL,11.1211
4203,a43600,NY,2,a42598,NJ,14.115
874,a13438,CT,58,a13035,CT,27.775
5202,a57956,PA,5,a58089,PA,35.3072
290,a12061,CO,30,a12127,CO,2.71135
5921,a65056,TX,11,a66091,TX,49.3194
3068,a40865,NJ,14,a40859,NJ,36.6716
3334,a41492,NJ,5,a58089,PA,35.3072
3174,a41265,NJ,2,a42598,NJ,14.115
3043,a40836,NJ,14,a40859,NJ,36.6716
3666,a42045,NJ,2,a42598,NJ,14.115
2254,a25068,IN,4,a24882,IN,49.0342
564,a12993,CT,58,a13035,CT,27.775
3129,a40961,NJ,67,a41808,NJ,33.1584
1637,a21874,IL,16,a22078,IL,11.1211
6001,a65983,TX,11,a66091,TX,49.3194
105,a11754,CO,30,a12127,CO,2.71135
6197,a68166,VA,15,a30451,MD,22.607
2057,a24559,IN,4,a24882,IN,49.0342
3188,a41281,NJ,2,a42598,NJ,14.115
26,a11647,CO,30,a12127,CO,2.71135
5267,a58070,PA,5,a58089,PA,35.3072
6010,a66005,TX,11,a66091,TX,49.3194
2279,a25095,IN,4,a24882,IN,49.0342
1321,a19528,GA,40,a18790,GA,45.353
5564,a62457,TX,11,a66091,TX,49.3194
1514,a21499,IL,16,a22078,IL,11.1211
3547,a41871,NJ,67,a41808,NJ,33.1584
5547,a61618,TN,17,a60354,TN,48.4827
4752,a46881,NY,18,a46880,NY,22.6004
2825,a30944,MD,15,a30451,MD,22.607
2089,a24753,IN,16,a22078,IL,11.1211
1085,a18397,GA,40,a18790,GA,45.353
3769,a42240,NJ,2,a42598,NJ,14.115
1430,a21306,IL,16,a22078,IL,11.1211
2670,a30682,MD,15,a30451,MD,22.607
5351,a60377,TN,17,a60354,TN,48.4827
3262,a41359,NJ,2,a42598,NJ,14.115
2045,a24540,IN,4,a24882,IN,49.0342
24,a11645,CO,30,a12127,CO,2.71135
6180,a66874,TX,11,a66091,TX,49.3194
1817,a22295,IL,16,a22078,IL,11.1211
576,a13016,CT,58,a13035,CT,27.775
5121,a57790,PA,5,a58089,PA,35.3072
2866,a31155,MD,15,a30451,MD,22.607
1942,a23231,IL,16,a22078,IL,11.1211
2528,a30358,MD,15,a30451,MD,22.607
2395,a29928,MD,15,a30451,MD,22.607
3085,a40885,NJ,14,a40859,NJ,36.6716
4011,a42628,NJ,2,a42598,NJ,14.115
911,a13493,CT,57,a13101,CT,45.6509
4003,a42620,NJ,2,a42598,NJ,14.115
1314,a19448,GA,40,a18790,GA,45.353
116,a11775,CO,30,a12127,CO,2.71135
1373,a19993,GA,40,a18790,GA,45.353
4843,a47145,NY,2,a42598,NJ,14.115
2581,a30474,MD,15,a30451,MD,22.607
3081,a40881,NJ,14,a40859,NJ,36.6716
3748,a42191,NJ,2,a42598,NJ,14.115
3915,a42509,NJ,2,a42598,NJ,14.115
1088,a18516,GA,40,a18790,GA,45.353
5945,a65098,TX,11,a66091,TX,49.3194
142,a11805,CO,30,a12127,CO,2.71135
1713,a22067,IL,16,a22078,IL,11.1211
4531,a45697,NY,18,a46880,NY,22.6004
2420,a29978,MD,15,a30451,MD,22.607
3688,a42095,NJ,67,a41808,NJ,33.1584
5857,a63247,TX,11,a66091,TX,49.3194
5436,a61000,TN,17,a60354,TN,48.4827
5529,a61499,TN,17,a60354,TN,48.4827
4905,a47456,NY,18,a46880,NY,22.6004
6028,a66034,TX,11,a66091,TX,49.3194
2417,a29973,MD,15,a30451,MD,22.607
640,a13114,CT,57,a13101,CT,45.6509
2271,a25087,IN,4,a24882,IN,49.0342
5293,a58125,PA,5,a58089,PA,35.3072
3941,a42548,NJ,14,a40859,NJ,36.6716
4631,a46324,NY,14,a40859,NJ,36.6716
4321,a44721,NY,18,a46880,NY,22.6004
5400,a60473,TN,17,a60354,TN,48.4827
3705,a42118,NJ,14,a40859,NJ,36.6716
6130,a66184,TX,11,a66091,TX,49.3194
4750,a46877,NY,18,a46880,NY,22.6004
5859,a63251,TX,11,a66091,TX,49.3194
2150,a24927,IN,4,a24882,IN,49.0342
4963,a47919,NY,18,a46880,NY,22.6004
2511,a30290,MD,15,a30451,MD,22.607
4608,a46228,NY,14,a40859,NJ,36.6716
5602,a62593,TX,11,a66091,TX,49.3194
707,a13188,CT,66,a13186,CT,49.2057
3521,a41844,NJ,2,a42598,NJ,14.115
4260,a44416,NY,18,a46880,NY,22.6004
694,a13175,CT,66,a13186,CT,49.2057
4770,a46951,NY,18,a46880,NY,22.6004
3011,a40790,NJ,14,a40859,NJ,36.6716
3586,a41919,NJ,2,a42598,NJ,14.115
5936,a65073,TX,11,a66091,TX,49.3194
5244,a58040,PA,5,a58089,PA,35.3072
789,a13292,CT,66,a13186,CT,49.2057
3745,a42187,NJ,2,a42598,NJ,14.115
5705,a62944,TX,11,a66091,TX,49.3194
3724,a42153,NJ,2,a42598,NJ,14.115
2270,a25086,IN,4,a24882,IN,49.0342
784,a13286,CT,66,a13186,CT,49.2057
4658,a46444,NY,18,a46880,NY,22.6004
3023,a40807,NJ,14,a40859,NJ,36.6716
2486,a30198,MD,15,a30451,MD,22.607
3295,a41405,NJ,2,a42598,NJ,14.115
6152,a66224,TX,11,a66091,TX,49.3194
4287,a44559,NY,18,a46880,NY,22.6004
4280,a44534,NY,18,a46880,NY,22.6004
1283,a19360,GA,40,a18790,GA,45.353
4073,a43316,NY,18,a46880,NY,22.6004
2781,a30844,MD,15,a30451,MD,22.607
4805,a47093,NY,2,a42598,NJ,14.115
2446,a30040,MD,15,a30451,MD,22.607
5676,a62857,TX,11,a66091,TX,49.3194
5965,a65767,TX,11,a66091,TX,49.3194
515,a12855,CO,30,a12127,CO,2.71135
647,a13122,CT,57,a13101,CT,45.6509
1793,a22245,IL,16,a22078,IL,11.1211
2355,a29866,MD,15,a30451,MD,22.607
4463,a45362,NY,18,a46880,NY,22.6004
5218,a58005,PA,5,a58089,PA,35.3072
1971,a24190,IN,4,a24882,IN,49.0342
5263,a58064,PA,5,a58089,PA,35.3072
2593,a30494,MD,15,a30451,MD,22.607
195,a11881,CO,30,a12127,CO,2.71135
6067,a66086,TX,11,a66091,TX,49.3194
77,a11703,CO,30,a12127,CO,2.71135
3657,a42033,NJ,2,a42598,NJ,14.115
4085,a43342,NY,18,a46880,NY,22.6004
1707,a22061,IL,16,a22078,IL,11.1211
4147,a43471,NY,18,a46880,NY,22.6004
1753,a22138,IL,16,a22078,IL,11.1211
1127,a18739,GA,40,a18790,GA,45.353
4406,a44978,NY,2,a42598,NJ,14.115
2881,a31208,MD,15,a30451,MD,22.607
4050,a42676,NJ,2,a42598,NJ,14.115
5970,a65901,TX,11,a66091,TX,49.3194
2297,a25167,IN,4,a24882,IN,49.0342
4667,a46498,NY,18,a46880,NY,22.6004
5434,a60998,TN,17,a60354,TN,48.4827
5024,a56001,PA,5,a58089,PA,35.3072
5354,a60380,TN,17,a60354,TN,48.4827
944,a13546,CT,66,a13186,CT,49.2057
3150,a41045,NJ,67,a41808,NJ,33.1584
6005,a65993,TX,11,a66091,TX,49.3194
2619,a30571,MD,15,a30451,MD,22.607
5409,a60483,TN,17,a60354,TN,48.4827
5136,a57823,PA,5,a58089,PA,35.3072
480,a12513,CO,30,a12127,CO,2.71135
5370,a60406,TN,17,a60354,TN,48.4827
3239,a41335,NJ,2,a42598,NJ,14.115
135,a11796,CO,30,a12127,CO,2.71135
4013,a42630,NJ,2,a42598,NJ,14.115
2412,a29962,MD,15,a30451,MD,22.607
2608,a30530,MD,15,a30451,MD,22.607
498,a12829,CO,30,a12127,CO,2.71135
5422,a60930,TN,17,a60354,TN,48.4827
2329,a27390,KY,17,a60354,TN,48.4827
5514,a61477,TN,17,a60354,TN,48.4827
1886,a22666,IL,16,a22078,IL,11.1211
4584,a46192,NY,14,a40859,NJ,36.6716
5990,a65955,TX,11,a66091,TX,49.3194
3056,a40852,NJ,14,a40859,NJ,36.6716
841,a13380,CT,66,a13186,CT,49.2057
3524,a41847,NJ,67,a41808,NJ,33.1584
1025,a13678,CT,66,a13186,CT,49.2057
2269,a25085,IN,4,a24882,IN,49.0342
276,a12038,CO,30,a12127,CO,2.71135
3372,a41570,NJ,2,a42598,NJ,14.115
3145,a41004,NJ,5,a58089,PA,35.3072
5525,a61495,TN,17,a60354,TN,48.4827
390,a12208,CO,30,a12127,CO,2.71135
1997,a24473,IN,4,a24882,IN,49.0342
1810,a22278,IL,16,a22078,IL,11.1211
3668,a42055,NJ,2,a42598,NJ,14.115
4302,a44615,NY,2,a42598,NJ,14.115
1704,a22058,IL,16,a22078,IL,11.1211
5558,a61634,TN,17,a60354,TN,48.4827
3287,a41393,NJ,2,a42598,NJ,14.115
3642,a42000,NJ,2,a42598,NJ,14.115
2718,a30751,MD,15,a30451,MD,22.607
4044,a42670,NJ,2,a42598,NJ,14.115
2280,a25096,IN,4,a24882,IN,49.0342
3930,a42532,NJ,14,a40859,NJ,36.6716
1416,a21280,IL,16,a22078,IL,11.1211
1617,a21769,IL,16,a22078,IL,11.1211
5609,a62690,TX,11,a66091,TX,49.3194
954,a13563,CT,66,a13186,CT,49.2057
3645,a42009,NJ,2,a42598,NJ,14.115
4914,a47520,NY,18,a46880,NY,22.6004
3726,a42155,NJ,2,a42598,NJ,14.115
381,a12183,CO,30,a12127,CO,2.71135
69,a11694,CO,30,a12127,CO,2.71135
941,a13542,CT,58,a13035,CT,27.775
1062,a14021,DC,15,a30451,MD,22.607
2618,a30570,MD,15,a30451,MD,22.607
5467,a61100,TN,17,a60354,TN,48.4827
1986,a24279,IN,4,a24882,IN,49.0342
4162,a43521,NY,18,a46880,NY,22.6004
579,a13023,CT,58,a13035,CT,27.775
4017,a42634,NJ,2,a42598,NJ,14.115
2122,a24887,IN,4,a24882,IN,49.0342
1065,a14036,DC,15,a30451,MD,22.607
5411,a60494,TN,17,a60354,TN,48.4827
1990,a24323,IN,4,a24882,IN,49.0342
4023,a42642,NJ,2,a42598,NJ,14.115
799,a13303,CT,66,a13186,CT,49.2057
2671,a30685,MD,15,a30451,MD,22.607
3219,a41314,NJ,2,a42598,NJ,14.115
96,a11736,CO,30,a12127,CO,2.71135
889,a13458,CT,58,a13035,CT,27.775
5238,a58034,PA,5,a58089,PA,35.3072
2423,a29982,MD,15,a30451,MD,22.607
3275,a41374,NJ,2,a42598,NJ,14.115
1328,a19560,GA,40,a18790,GA,45.353
2330,a27987,KY,17,a60354,TN,48.4827
5156,a57874,PA,5,a58089,PA,35.3072
1785,a22231,IL,16,a22078,IL,11.1211
3394,a41609,NJ,2,a42598,NJ,14.115
4703,a46660,NY,18,a46880,NY,22.6004
3552,a41877,NJ,67,a41808,NJ,33.1584
402,a12389,CO,30,a12127,CO,2.71135
5342,a60360,TN,17,a60354,TN,48.4827
2028,a24523,IN,4,a24882,IN,49.0342
2981,a32674,MA,66,a13186,CT,49.2057
3450,a41707,NJ,2,a42598,NJ,14.115
4103,a43372,NY,18,a46880,NY,22.6004
6191,a68090,VA,15,a30451,MD,22.607
556,a12977,CT,58,a13035,CT,27.775
5147,a57839,PA,5,a58089,PA,35.3072
1493,a21430,IL,16,a22078,IL,11.1211
1246,a19133,GA,40,a18790,GA,45.353
1445,a21327,IL,16,a22078,IL,11.1211
2006,a24484,IN,4,a24882,IN,49.0342
6017,a66015,TX,11,a66091,TX,49.3194
3079,a40878,NJ,14,a40859,NJ,36.6716
2187,a24975,IN,4,a24882,IN,49.0342
2409,a29958,MD,15,a30451,MD,22.607
335,a12117,CO,30,a12127,CO,2.71135
468,a12491,CO,30,a12127,CO,2.71135
4656,a46438,NY,18,a46880,NY,22.6004
2065,a24574,IN,4,a24882,IN,49.0342
3192,a41285,NJ,2,a42598,NJ,14.115
2676,a30691,MD,15,a30451,MD,22.607
5068,a57163,PA,7,a57195,PA,29.2139
1166,a18818,GA,40,a18790,GA,45.353
5871,a63271,TX,11,a66091,TX,49.3194
481,a12576,CO,30,a12127,CO,2.71135
2336,a28240,KY,17,a60354,TN,48.4827
5883,a63307,TX,11,a66091,TX,49.3194
4446,a45050,NY,18,a46880,NY,22.6004
